"","bin","age","income","age_scale","inc_scale"
"6466","30-39",35,64220.447065486,-0.447842633944354,-0.0720895785437466
"6467","60-69",68,66670.9012121705,1.43540732027121,0.0160988128355816
"6468","60-69",65,67411.4379735177,1.26420277897889,0.0427496872577079
"6469","30-39",38,122652.537347445,-0.27663809265203,2.03079900391341
"6470","50-59",59,83568.8769879916,0.921793696394238,0.624233147139607
"6471","40-49",42,91749.5392490531,-0.0483653709289317,0.91864365312549
"6472","30-39",31,46514.0181315944,-0.676115355667453,-0.709319002675198
"6473","20-29",21,36538.1535176613,-1.2467971599752,-1.06833631141001
"6474","30-39",37,65170.9318597227,-0.333706273082805,-0.0378829702921053
"6475","20-29",29,111272.897018177,-0.790251716529002,1.62126178548747
"6476","50-59",55,76626.9145519469,0.693520974671139,0.374401702189363
"6477","80-",82,58869.2245948638,2.23436184630205,-0.264672533925954
"6478","60-69",65,34634.806508642,1.26420277897889,-1.1368350879283
"6479","50-59",59,44048.3398846899,0.921793696394238,-0.798055287966524
"6480","30-39",30,83212.0200511683,-0.733183536098228,0.611390368892325
"6481","20-29",20,25663.8285288064,-1.30386534040597,-1.45968794286194
"6482","20-29",29,113275.388149002,-0.790251716529002,1.69332861922838
"6483","40-49",48,63677.7101091763,0.294043711655716,-0.0916219167365767
"6484","60-69",66,54441.6817449486,1.32127095940966,-0.424013561476035
"6485","20-29",23,32066.941737446,-1.13266079911365,-1.22924892222013
"6486","70-79",72,54019.0170999248,1.66368004199431,-0.439224666400401
"6487","70-79",72,49722.1302777357,1.66368004199431,-0.593863567642685
"6488","70-79",76,45096.5807320886,1.89195276371741,-0.760330577126588
"6489","20-29",28,87203.932489031,-0.847319896959777,0.755053671834989
"6490","40-49",40,95669.1754847545,-0.162501731790481,1.0597058374093
"6491","20-29",28,97558.3707637082,-0.847319896959777,1.12769531310619
"6492","40-49",49,49733.5745117661,0.351111892086491,-0.593451705787985
"6493","50-59",55,89854.0573331273,0.693520974671139,0.850427930223565
"6494","60-69",60,69022.0688169466,0.978861876825012,0.100714021493509
"6495","30-39",30,83276.9498952653,-0.733183536098228,0.613727102477473
"6496","50-59",54,60214.0790121849,0.636452794240364,-0.216273118714125
"6497","20-29",21,35095.0437894249,-1.2467971599752,-1.12027179679308
"6498","50-59",51,73971.7566357359,0.46524825294804,0.278846310628354
"6499","50-59",57,51595.1238111257,0.807657335532688,-0.526457169935944
"6500","20-29",27,68981.6751561504,-0.904388077390552,0.0992603105671654
"6501","60-69",65,46855.5871616536,1.26420277897889,-0.697026414647515
"6502","80-",83,66407.043828493,2.29143002673283,0.00660295744422052
"6503","80-",87,49136.6665736943,2.51970274845593,-0.614933581272709
"6504","20-29",26,79288.975686379,-0.961456257821326,0.470205530845628
"6505","20-29",23,30755.6003597434,-1.13266079911365,-1.27644225036512
"6506","20-29",29,87403.5817043637,-0.790251716529002,0.762238765734484
"6507","20-29",28,75122.9584433227,-0.847319896959777,0.320276441325317
"6508","20-29",22,22937.0841021332,-1.18972897954443,-1.55781963204952
"6509","30-39",39,90174.800827742,-0.219569912221256,0.861971036579473
"6510","50-59",55,69744.4469513746,0.693520974671139,0.126711392523283
"6511","70-79",73,28351.5130304552,1.72074822242508,-1.36296196532988
"6512","30-39",33,104247.566391073,-0.561978994805904,1.36843003682958
"6513","60-69",63,60164.4092982411,1.15006641811734,-0.218060661720755
"6514","60-69",68,41528.249895277,1.43540732027121,-0.888749775189706
"6515","20-29",22,26208.6353990213,-1.18972897954443,-1.44008111138474
"6516","20-29",28,98872.0025719738,-0.847319896959777,1.1749710706193
"6517","20-29",29,89598.5967285724,-0.790251716529002,0.841234263079469
"6518","50-59",53,45490.007519111,0.57938461380959,-0.746171701507558
"6519","50-59",53,67696.2252418624,0.57938461380959,0.0529987797023114
"6520","20-29",24,42197.3956043563,-1.07559261868288,-0.864668164129191
"6521","20-29",25,153564.218175857,-1.0185244382521,3.14326683391841
"6522","20-29",25,113900.658148441,-1.0185244382521,1.71583120533181
"6523","20-29",23,40162.9131934256,-1.13266079911365,-0.937886318956642
"6524","50-59",53,91516.9411855725,0.57938461380959,0.910272776615087
"6525","20-29",26,74483.0434934829,-0.961456257821326,0.2972468040957
"6526","20-29",26,32922.7989949695,-0.961456257821326,-1.19844782565872
"6527","30-39",31,99901.8675089689,-0.676115355667453,1.21203445834049
"6528","20-29",22,22855.3086510866,-1.18972897954443,-1.56076261528872
"6529","20-29",28,54216.1994928829,-0.847319896959777,-0.43212834996174
"6530","30-39",32,77044.8677308911,-0.619047175236678,0.389443248089267
"6531","60-69",61,69582.8444144048,1.03593005725579,0.120895544959896
"6532","30-39",38,123208.914107819,-0.27663809265203,2.0508222194323
"6533","20-29",20,38518.4905833897,-1.30386534040597,-0.997066771250791
"6534","40-49",42,69497.977210991,-0.0483653709289317,0.117841293910126
"6535","20-29",20,30253.5227468258,-1.30386534040597,-1.2945113160894
"6536","60-69",61,115395.021667688,1.03593005725579,1.76961124242275
"6537","20-29",29,50468.0874371613,-0.790251716529002,-0.567017620732539
"6538","70-79",78,47397.6251176955,2.00608912457896,-0.677519232489241
"6539","30-39",37,96950.2617686182,-0.333706273082805,1.10581032736473
"6540","40-49",44,69987.9798362441,0.0657709899326176,0.13547579784532
"6541","20-29",21,28462.9711369453,-1.2467971599752,-1.35895074515225
"6542","70-79",79,30581.1666728147,2.06315730500973,-1.28271987293293
"6543","60-69",69,44902.7171302129,1.49247550070198,-0.767307454951277
"6544","50-59",57,108518.326723915,0.807657335532688,1.52212868253963
"6545","40-49",47,81915.3993200264,0.236975531224942,0.564726816071634
"6546","80-",85,71635.3087921523,2.40556638759438,0.194760845431577
"6547","20-29",24,29028.7461194244,-1.07559261868288,-1.33858930086446
"6548","30-39",37,79377.3060920464,-0.333706273082805,0.473384417663907
"6549","20-29",26,94813.4616021316,-0.961456257821326,1.02890990070851
"6550","40-49",46,50013.0821478442,0.179907350794167,-0.583392619868211
"6551","40-49",43,51850.4018534768,0.00870280950184294,-0.517270072948282
"6552","30-39",37,29135.3277419026,-0.333706273082805,-1.33475357847411
"6553","30-39",37,45745.9090210962,-0.333706273082805,-0.73696216708629
"6554","70-79",70,26300.1518097664,1.54954368113276,-1.43678756473367
"6555","30-39",31,24860.2631445751,-0.676115355667453,-1.48860712859711
"6556","60-69",61,44340.1886969027,1.03593005725579,-0.787552060509753
"6557","20-29",22,34965.9716800658,-1.18972897954443,-1.12491692011102
"6558","30-39",30,105289.923874578,-0.733183536098228,1.40594301369425
"6559","30-39",39,47971.5359609365,-0.219569912221256,-0.656864990038283
"6560","20-29",21,48858.1682004448,-1.2467971599752,-0.62495634524561
"6561","60-69",69,35161.9721004959,1.49247550070198,-1.11786314119792
"6562","50-59",50,40945.0162353243,0.408180072517266,-0.909739532675721
"6563","30-39",31,62023.5382639208,-0.676115355667453,-0.151153230266942
"6564","70-79",78,47087.6960130251,2.00608912457896,-0.688673144191485
"6565","30-39",33,95139.444291169,-0.561978994805904,1.04064155828824
"6566","60-69",67,42626.5508937875,1.37833913984043,-0.849223470059696
"6567","30-39",34,65312.7528849771,-0.504910814375129,-0.0327790314577981
"6568","20-29",25,136508.377211992,-1.0185244382521,2.5294511539719
"6569","20-29",22,29871.6072576019,-1.18972897954443,-1.30825591632323
"6570","20-29",29,75121.4969118392,-0.790251716529002,0.320223842866924
"6571","50-59",58,77357.573909015,0.864725515963463,0.400697102751448
"6572","50-59",58,84281.1571566141,0.864725515963463,0.649867106610835
"6573","60-69",67,73687.3149648378,1.37833913984043,0.268609655748812
"6574","70-79",79,64770.2194218799,2.06315730500973,-0.0523040462166881
"6575","40-49",45,36442.4126327462,0.122839170363392,-1.07178189093302
"6576","30-39",34,64114.5025858066,-0.504910814375129,-0.075902371062671
"6577","70-79",76,24066.4321778157,1.89195276371741,-1.51717598636591
"6578","40-49",46,71459.4301171634,0.179907350794167,0.188431219779865
"6579","80-",82,45376.6915956929,2.23436184630205,-0.750249781898258
"6580","50-59",50,64362.473899277,0.408180072517266,-0.0669782329502474
"6581","50-59",56,40736.3973676472,0.750589155101914,-0.917247431722399
"6582","20-29",20,37253.1798256733,-1.30386534040597,-1.04260352225221
"6583","40-49",47,70937.2987052205,0.236975531224942,0.16964044608995
"6584","40-49",45,57152.4986674207,0.122839170363392,-0.326455080718446
"6585","50-59",56,96876.9142125151,0.750589155101914,1.10317065218734
"6586","20-29",20,25633.3116685656,-1.30386534040597,-1.46078620165541
"6587","30-39",34,89416.9070333089,-0.504910814375129,0.83469550699739
"6588","20-29",21,34583.4369883324,-1.2467971599752,-1.13868380457054
"6589","20-29",27,20518.907533427,-0.904388077390552,-1.64484639888534
"6590","20-29",22,39667.9849506606,-1.18972897954443,-0.955698088924547
"6591","50-59",57,63701.812518176,0.807657335532688,-0.0907545050035616
"6592","30-39",31,116025.79190771,-0.676115355667453,1.79231177443343
"6593","20-29",23,36210.6982818242,-1.13266079911365,-1.08012096387383
"6594","50-59",55,49345.2650046518,0.693520974671139,-0.607426417714769
"6595","80-",88,34638.4338509635,2.5767709288867,-1.13670454499007
"6596","60-69",61,70037.7061093845,1.03593005725579,0.137265376337728
"6597","40-49",46,55665.3045904211,0.179907350794167,-0.379977099686608
"6598","10-19",18,32643.1982491656,-1.41800170126752,-1.20851026246631
"6599","60-69",68,52260.7610231489,1.43540732027121,-0.502501824740046
"6600","20-29",28,92902.6378999181,-0.847319896959777,0.960142048538865
"6601","40-49",41,87475.3000778351,-0.105433551359706,0.764819808924924
"6602","40-49",46,47771.7632869133,0.179907350794167,-0.664054527042062
"6603","40-49",43,48373.7722099856,0.00870280950184294,-0.642389074295852
"6604","40-49",41,154522.267559241,-0.105433551359706,3.17774568107289
"6605","40-49",45,62084.4148748799,0.122839170363392,-0.148962366830312
"6606","40-49",43,76053.2077336347,0.00870280950184294,0.353754802308066
"6607","40-49",41,104845.435351199,-0.105433551359706,1.38994649814369
"6608","20-29",25,74923.9200466536,-1.0185244382521,0.313113329928714
"6609","70-79",75,37930.1971198477,1.83488458328663,-1.01823862393734
"6610","30-39",39,97921.6372473048,-0.219569912221256,1.14076876190904
"6611","60-69",66,62662.0050464114,1.32127095940966,-0.128175710539358
"6612","60-69",67,41498.3236406617,1.37833913984043,-0.889826778919036
"6613","20-29",29,48414.363397188,-0.790251716529002,-0.640928254672518
"6614","30-39",34,112844.676025993,-0.504910814375129,1.67782789691243
"6615","30-39",31,115972.22716821,-0.676115355667453,1.79038405494618
"6616","40-49",42,96580.2272533207,-0.0483653709289317,1.09249330663897
"6617","20-29",27,81352.2780810371,-0.904388077390552,0.544460876272192
"6618","70-79",70,45730.7048954033,1.54954368113276,-0.737509342143208
"6619","80-",83,58191.8040522971,2.29143002673283,-0.289051944582178
"6620","30-39",30,106844.670832171,-0.733183536098228,1.46189616563449
"6621","30-39",32,80031.8943129058,-0.619047175236678,0.496942125238869
"6622","60-69",69,28264.7400125846,1.49247550070198,-1.36608480395614
"6623","60-69",60,60360.0050650685,0.978861876825012,-0.211021445720548
"6624","50-59",51,91378.2494867437,0.46524825294804,0.905281457828761
"6625","50-59",59,70453.8272565405,0.921793696394238,0.152240989995409
"6626","50-59",52,64926.9610266817,0.522316433378815,-0.0466631367516454
"6627","50-59",50,89661.5110644989,0.408180072517266,0.843498461365964
"6628","40-49",46,59501.4812469442,0.179907350794167,-0.241918508040062
"6629","40-49",48,89394.3537814411,0.294043711655716,0.833883847246366
"6630","40-49",42,107610.222767511,-0.0483653709289317,1.4894473009154
"6631","50-59",52,48533.9841919136,0.522316433378815,-0.636623270848748
"6632","20-29",22,38386.9582960085,-1.18972897954443,-1.00180043290869
"6633","30-39",34,82235.1575689712,-0.504910814375129,0.576234464824363
"6634","30-39",37,100611.800845757,-0.333706273082805,1.23758395864133
"6635","30-39",37,62751.9300227733,-0.333706273082805,-0.124939437368971
"6636","30-39",31,108373.281078539,-0.676115355667453,1.51690869417152
"6637","30-39",35,29487.1120034115,-0.447842633944354,-1.32209335866261
"6638","10-19",18,17838.1826922878,-1.41800170126752,-1.74132190804373
"6639","60-69",65,38546.5721461979,1.26420277897889,-0.996056155379924
"6640","50-59",55,68998.5824691336,0.693520974671139,0.0998687809344042
"6641","70-79",78,53676.7327931141,2.00608912457896,-0.451542996230349
"6642","60-69",65,54049.8321749794,1.26420277897889,-0.438115675276051
"6643","20-29",27,60249.0535834811,-0.904388077390552,-0.215014433181907
"6644","20-29",27,100811.904906818,-0.904388077390552,1.24478542179759
"6645","20-29",26,48616.0712434807,-0.961456257821326,-0.633669073545946
"6646","20-29",28,67356.0189221446,-0.847319896959777,0.040755233699385
"6647","40-49",46,74618.7687560348,0.179907350794167,0.30213136502094
"6648","30-39",36,63696.9578251898,-0.39077445351358,-0.0909292185625452
"6649","40-49",40,37200.0246000834,-0.162501731790481,-1.04451650391095
"6650","50-59",52,59370.2609603931,0.522316433378815,-0.246640941227777
"6651","60-69",62,77748.9396534823,1.09299823768656,0.414781804353493
"6652","40-49",43,61852.6862159581,0.00870280950184294,-0.157301954695873
"6653","30-39",39,58677.979243971,-0.219569912221256,-0.2715551845876
"6654","30-39",32,120712.238593074,-0.619047175236678,1.96097038615502
"6655","20-29",24,16618.8910148118,-1.07559261868288,-1.78520249720076
"6656","20-29",22,37625.7364342798,-1.18972897954443,-1.02919573494258
"6657","50-59",52,94285.6437772936,0.522316433378815,1.00991448103221
"6658","30-39",38,92691.5258582255,-0.27663809265203,0.952544423672933
"6659","20-29",23,20063.9153953179,-1.13266079911365,-1.66122092472757
"6660","50-59",58,53731.7941652854,0.864725515963463,-0.449561415042431
"6661","20-29",29,124885.957428945,-0.790251716529002,2.11117664514708
"6662","20-29",25,60327.1871573747,-1.0185244382521,-0.212202515969044
"6663","20-29",25,80977.0163349448,-1.0185244382521,0.530955734876727
"6664","40-49",44,97242.5651954043,0.0657709899326176,1.11632991575932
"6665","20-29",23,35104.6013095413,-1.13266079911365,-1.11992783511325
"6666","30-39",36,57736.9471032656,-0.39077445351358,-0.305421605160022
"6667","30-39",36,70851.57987352,-0.39077445351358,0.166555546138318
"6668","80-",85,57763.2982888055,2.40556638759438,-0.304473263128466
"6669","20-29",22,44580.6951554571,-1.18972897954443,-0.778896572005735
"6670","30-39",31,74868.3470497142,-0.676115355667453,0.311113336086412
"6671","40-49",42,46405.9740281972,-0.0483653709289317,-0.713207357692782
"6672","30-39",37,113938.514690743,-0.333706273082805,1.71719360893904
"6673","50-59",51,42766.1943046788,0.46524825294804,-0.844197900497463
"6674","40-49",42,42687.7291007025,-0.0483653709289317,-0.847021752609645
"6675","40-49",47,100739.10405707,0.236975531224942,1.24216542181146
"6676","30-39",35,82304.5858656615,-0.447842633944354,0.578733091378795
"6677","70-79",76,46572.4118832056,1.89195276371741,-0.707217493847472
"6678","40-49",45,75141.5176528417,0.122839170363392,0.320944361120906
"6679","20-29",20,37622.9598908712,-1.30386534040597,-1.02929565882695
"6680","20-29",24,32983.5927050679,-1.07559261868288,-1.19625994570724
"6681","30-39",33,94951.2972527786,-0.561978994805904,1.03387041152718
"6682","30-39",39,91070.7745556608,-0.219569912221256,0.894215868375328
"6683","20-29",24,34531.3735634332,-1.07559261868288,-1.14055749386107
"6684","20-29",23,39724.6889595231,-1.13266079911365,-0.953657391557037
"6685","40-49",47,79213.2046083493,0.236975531224942,0.467478636529504
"6686","50-59",59,66034.12462252,0.921793696394238,-0.0068178792336303
"6687","70-79",72,38402.2071071299,1.66368004199431,-1.00125164968617
"6688","80-",85,30033.5991108005,2.40556638759438,-1.30242605781742
"6689","30-39",39,78732.1391837529,-0.219569912221256,0.450165769850986
"6690","30-39",33,79422.7786040986,-0.561978994805904,0.475020909289464
"6691","40-49",47,70013.1927616378,0.236975531224942,0.136383175498333
"6692","60-69",69,54139.3373706139,1.49247550070198,-0.434894509422457
"6693","30-39",36,54205.3408088242,-0.39077445351358,-0.432519138698158
"6694","70-79",70,57773.7992604396,1.54954368113276,-0.304095347958095
"6695","40-49",42,43151.6847525021,-0.0483653709289317,-0.830324642541736
"6696","30-39",34,91506.0156635467,-0.504910814375129,0.909879582474426
"6697","50-59",57,85630.8633624143,0.807657335532688,0.69844113085253
"6698","30-39",39,40280.0891730712,-0.219569912221256,-0.933669320582188
"6699","40-49",41,124534.565493892,-0.105433551359706,2.09853054461183
"6700","70-79",76,41019.9079489693,1.89195276371741,-0.907044285444537
"6701","50-59",52,70294.7525783905,0.522316433378815,0.146516116508503
"6702","30-39",32,108056.438485938,-0.619047175236678,1.50550597578164
"6703","40-49",43,103019.350917002,0.00870280950184294,1.32422829280916
"6704","30-39",31,66468.2943631373,-0.676115355667453,0.0088072778673199
"6705","30-39",38,96072.6843975514,-0.27663809265203,1.07422755452648
"6706","30-39",30,90674.5602982354,-0.733183536098228,0.879956675624802
"6707","80-",83,51270.595088751,2.29143002673283,-0.538136501304513
"6708","50-59",50,83999.0527176746,0.408180072517266,0.639714565415684
"6709","30-39",39,141343.525205261,-0.219569912221256,2.7034613162042
"6710","40-49",47,60918.3772726973,0.236975531224942,-0.190926416867088
"6711","20-29",24,38815.004670484,-1.07559261868288,-0.986395647125683
"6712","30-39",37,110700.148027622,-0.333706273082805,1.60064935647732
"6713","40-49",42,40684.9965650496,-0.0483653709289317,-0.919097274170103
"6714","50-59",50,66539.2838268738,0.408180072517266,0.0113620886236333
"6715","50-59",59,77024.8581715832,0.921793696394238,0.388723132248716
"6716","30-39",31,63738.2300449404,-0.676115355667453,-0.0894438895375625
"6717","60-69",61,57506.9251805002,1.03593005725579,-0.313699769996572
"6718","30-39",35,87769.769700599,-0.447842633944354,0.77541735565999
"6719","10-19",19,23968.8301907196,-1.36093352083675,-1.52068854433362
"6720","60-69",69,64378.3731316332,1.49247550070198,-0.0664060419841131
"6721","30-39",38,146903.497344969,-0.27663809265203,2.90355687799145
"6722","20-29",29,45004.9575454544,-0.790251716529002,-0.763627966491433
"6723","80-",82,31555.3620023476,2.23436184630205,-1.24765995593061
"6724","50-59",53,57629.8542075706,0.57938461380959,-0.309275727552916
"6725","70-79",76,59576.3184008875,1.89195276371741,-0.239225224335653
"6726","20-29",22,37727.9389929644,-1.18972897954443,-1.02551760888687
"6727","30-39",38,102483.573333855,-0.27663809265203,1.3049464126488
"6728","40-49",49,64027.6299455492,0.351111892086491,-0.0790287949582338
"6729","20-29",26,70756.771407477,-0.961456257821326,0.16314352305648
"6730","30-39",32,85583.4720935822,-0.619047175236678,0.696735585874518
"6731","20-29",20,26968.9519988252,-1.30386534040597,-1.41271838845176
"6732","30-39",32,67981.338368381,-0.619047175236678,0.0632595993233705
"6733","50-59",57,89406.018834915,0.807657335532688,0.834303656081642
"6734","30-39",34,113497.996097564,-0.504910814375129,1.70133996558167
"6735","20-29",26,92275.1966547152,-0.961456257821326,0.937561322360269
"6736","50-59",50,57253.4757713392,0.408180072517266,-0.322821057052766
"6737","20-29",23,45231.1605380059,-1.13266079911365,-0.755487239571365
"6738","50-59",55,44506.0484417638,0.693520974671139,-0.781583002033929
"6739","20-29",29,103474.927473591,-0.790251716529002,1.34062385104888
"6740","50-59",55,75657.7791349391,0.693520974671139,0.339523884308017
"6741","20-29",25,99193.733877237,-1.0185244382521,1.18654972688835
"6742","30-39",31,125637.409732114,-0.676115355667453,2.13822035453639
"6743","50-59",58,42895.8324536165,0.864725515963463,-0.83953240621279
"6744","40-49",47,76004.0288575978,0.236975531224942,0.35198492386598
"6745","20-29",21,33497.2883234844,-1.2467971599752,-1.177772764338
"6746","30-39",34,37180.8590302646,-0.504910814375129,-1.0452062457592
"6747","40-49",44,96987.7379504229,0.0657709899326176,1.10715904233369
"6748","20-29",25,59946.9514919424,-1.0185244382521,-0.225886661711943
"6749","20-29",28,80600.0816738475,-0.847319896959777,0.517390387627827
"6750","20-29",24,25545.3893352615,-1.07559261868288,-1.46395040252442
"6751","20-29",24,34204.7653766449,-1.07559261868288,-1.15231166222335
"6752","10-19",19,29116.8470291586,-1.36093352083675,-1.33541867328139
"6753","50-59",54,73942.0842939132,0.636452794240364,0.277778444862597
"6754","60-69",65,41894.404038939,1.26420277897889,-0.875572403570606
"6755","80-",87,45771.8970789521,2.51970274845593,-0.736026893508335
"6756","50-59",51,82892.9943781688,0.46524825294804,0.599909084515468
"6757","20-29",26,97904.553942005,-0.961456257821326,1.14015395782634
"6758","20-29",22,29097.9684920312,-1.18972897954443,-1.33609808522759
"6759","30-39",35,102456.671911705,-0.447842633944354,1.30397826837708
"6760","30-39",33,94573.6586752516,-0.561978994805904,1.02027973131799
"6761","40-49",45,107432.655145046,0.122839170363392,1.48305689242421
"6762","60-69",61,74306.3209089431,1.03593005725579,0.29088680732855
"6763","20-29",28,100953.161158097,-0.847319896959777,1.24986903521244
"6764","50-59",56,88527.3290381121,0.750589155101914,0.802680848608863
"6765","60-69",64,55963.4633389184,1.20713459854811,-0.369246786515383
"6766","30-39",32,121575.270598908,-0.619047175236678,1.99202969179694
"6767","40-49",43,53024.3804290889,0.00870280950184294,-0.475020238468781
"6768","60-69",63,72026.9615116897,1.15006641811734,0.208855874861968
"6769","20-29",25,58262.6550225336,-1.0185244382521,-0.286502118011754
"6770","20-29",22,35772.7764509583,-1.18972897954443,-1.09588115341511
"6771","20-29",29,59154.6900398735,-0.790251716529002,-0.254399034858913
"6772","50-59",55,78092.6871856074,0.693520974671139,0.427152793600421
"6773","30-39",31,86177.5824439876,-0.676115355667453,0.718116780121695
"6774","30-39",35,97835.411701458,-0.447842633944354,1.13766562602938
"6775","50-59",55,47034.9559080018,0.693520974671139,-0.690571186246047
"6776","60-69",63,70299.8127337267,1.15006641811734,0.146698224367911
"6777","60-69",61,72202.0858352191,1.03593005725579,0.21515835246774
"6778","20-29",22,43053.2029059043,-1.18972897954443,-0.833868865412944
"6779","20-29",24,23648.1222571618,-1.07559261868288,-1.5322303708972
"6780","30-39",37,62573.4431218088,-0.333706273082805,-0.131362929397841
"6781","40-49",40,91782.64147428,-0.162501731790481,0.91983495556132
"6782","30-39",30,95051.9352225153,-0.733183536098228,1.03749223023159
"6783","30-39",32,95018.0221008756,-0.619047175236678,1.03627174477664
"6784","20-29",28,53276.5727805501,-0.847319896959777,-0.465944191147666
"6785","40-49",44,62662.4258078615,0.0657709899326176,-0.128160567927737
"6786","40-49",46,77901.1796514305,0.179907350794167,0.420260707331869
"6787","30-39",30,73561.9051151401,-0.733183536098228,0.264096331994957
"6788","30-39",30,105100.236606013,-0.733183536098228,1.39911643621982
"6789","30-39",36,64053.9293010212,-0.39077445351358,-0.0780823182177786
"6790","30-39",39,81366.5428207961,-0.219569912221256,0.5449742441532
"6791","30-39",31,42305.9423723276,-0.676115355667453,-0.860761718921977
"6792","40-49",49,81565.6048458083,0.351111892086491,0.552138205900572
"6793","10-19",18,41408.0127996565,-1.41800170126752,-0.893076938814148
"6794","40-49",47,80184.0041736561,0.236975531224942,0.502416344762892
"6795","30-39",33,91880.4208968994,-0.561978994805904,0.923353899183454
"6796","50-59",57,66397.1556268237,0.807657335532688,0.00624709500132217
"6797","70-79",75,28305.556306608,1.83488458328663,-1.36461588305555
"6798","40-49",48,78325.4986253645,0.294043711655716,0.43553134922231
"6799","20-29",22,10484.1191417347,-1.18972897954443,-2.00598429134199
"6800","30-39",34,65110.6420578385,-0.504910814375129,-0.0400527152971036
"6801","40-49",42,83490.5436159405,-0.0483653709289317,0.621414039472625
"6802","50-59",54,63069.8900907864,0.636452794240364,-0.113496502613845
"6803","50-59",50,69834.827321718,0.408180072517266,0.12996405468129
"6804","20-29",23,21493.5659231933,-1.13266079911365,-1.6097698169978
"6805","20-29",26,121347.956497935,-0.961456257821326,1.98384897765064
"6806","30-39",31,54238.9211536144,-0.676115355667453,-0.431310629413045
"6807","20-29",20,29761.4150682007,-1.30386534040597,-1.31222157792886
"6808","30-39",38,32692.9289679852,-0.27663809265203,-1.20672052398017
"6809","60-69",64,98530.5846042555,1.20713459854811,1.16268391911238
"6810","40-49",43,107945.070425676,0.00870280950184294,1.50149799624086
"6811","20-29",29,95337.1868733635,-0.790251716529002,1.04775803514806
"6812","20-29",23,35011.6635718399,-1.13266079911365,-1.12327253331844
"6813","20-29",24,33237.3615095703,-1.07559261868288,-1.18712716406283
"6814","60-69",68,71647.1114252979,1.43540732027121,0.19518560556535
"6815","30-39",37,92589.6169802326,-0.333706273082805,0.94887686677144
"6816","50-59",56,54070.2827880718,0.750589155101914,-0.437379686531361
"6817","30-39",33,60232.6927203892,-0.561978994805904,-0.215603237587656
"6818","60-69",69,52753.0304567762,1.49247550070198,-0.484785741566018
"6819","40-49",47,68898.3746909482,0.236975531224942,0.0962624442176679
"6820","50-59",55,85466.9981120063,0.693520974671139,0.692543851421285
"6821","20-29",25,72213.7857386789,-1.0185244382521,0.215579415504896
"6822","40-49",45,69136.0814559531,0.122839170363392,0.104817175696373
"6823","50-59",53,88908.7260679332,0.57938461380959,0.816406790219435
"6824","40-49",47,81502.0265207881,0.236975531224942,0.549850111582338
"6825","20-29",29,82473.2132958124,-0.790251716529002,0.584801754947774
"6826","20-29",25,113516.784971005,-1.0185244382521,1.70201615065815
"6827","20-29",28,49818.6302715361,-0.847319896959777,-0.590390668860682
"6828","30-39",33,48016.405820011,-0.561978994805904,-0.65525018704409
"6829","20-29",22,28089.6834973747,-1.18972897954443,-1.37238484123605
"6830","20-29",22,35581.2466094134,-1.18972897954443,-1.1027740424944
"6831","20-29",20,53429.4586403903,-1.30386534040597,-0.460442044509992
"6832","30-39",38,104826.635480485,-0.27663809265203,1.38926991729085
"6833","40-49",40,66722.3196840289,-0.162501731790481,0.0179492911750808
"6834","60-69",64,81798.9603932854,1.20713459854811,0.560536343192507
"6835","70-79",70,50208.8566249498,1.54954368113276,-0.576346972336943
"6836","40-49",42,129670.499514751,-0.0483653709289317,2.28336557208735
"6837","20-29",27,61014.7850438933,-0.904388077390552,-0.187456837046651
"6838","30-39",34,36087.0147703403,-0.504910814375129,-1.08457215914825
"6839","50-59",54,89311.1370683847,0.636452794240364,0.830888995018566
"6840","60-69",60,37760.4925580705,0.978861876825012,-1.02434605195557
"6841","60-69",69,49587.7942272443,1.49247550070198,-0.598698132783647
"6842","50-59",58,36594.8035229312,0.864725515963463,-1.06629755755569
"6843","30-39",35,87685.7867668662,-0.447842633944354,0.772394928229861
"6844","30-39",32,113564.253058859,-0.619047175236678,1.7037244602445
"6845","30-39",39,126502.798859335,-0.219569912221256,2.1693644896552
"6846","30-39",39,75068.5197584082,-0.219569912221256,0.318317269774235
"6847","30-39",39,70018.9463584924,-0.219569912221256,0.136590239340739
"6848","40-49",45,45796.0464238643,0.122839170363392,-0.735157792617974
"6849","60-69",60,108324.343845834,0.978861876825012,1.5151475121324
"6850","60-69",64,61523.3402021135,1.20713459854811,-0.169154653595563
"6851","20-29",23,34312.0282972962,-1.13266079911365,-1.14845142087189
"6852","30-39",37,96200.6295330523,-0.333706273082805,1.07883211964348
"6853","40-49",45,115688.964933978,0.122839170363392,1.78018984633011
"6854","40-49",48,43137.3053975614,0.294043711655716,-0.830842135261609
"6855","50-59",59,66077.4057052021,0.921793696394238,-0.00526025406278031
"6856","20-29",27,112444.125235324,-0.904388077390552,1.66341263844182
"6857","20-29",24,15812.7849639531,-1.07559261868288,-1.81421311794735
"6858","40-49",44,110800.829487857,0.0657709899326176,1.60427274034347
"6859","20-29",22,22046.3703116518,-1.18972897954443,-1.5898751661097
"6860","40-49",41,87836.3641100294,-0.105433551359706,0.77781399460566
"6861","20-29",23,29017.4312779938,-1.13266079911365,-1.33899650606184
"6862","40-49",48,54405.1109755528,0.294043711655716,-0.425329691928378
"6863","30-39",31,83509.5129095358,-0.676115355667453,0.622096717616199
"6864","50-59",50,68682.0391753895,0.408180072517266,0.0884768338885976
